statNm,statId,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,chgerType,output,method,available_chargers,num_chargers,congestion_ratio,working_ratio,statUpdDt,lastTsdt,lastTedt,nowTsdt,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
아현2구역 공영주차장,SE000189,서울특별시 마포구 신촌로28길 29,,지하 2,24시간 이용가능,37.556355377,126.95031504,SE,서울시,서울시 ,02-2640-5199,4,50.0,단독,7,7,0.0,1.0,2025-05-14 18:47:53,2025-05-14 18:42:11,2025-05-14 18:47:17,,11,11440,A0,A003,N,,N,,N,,N,2025,서울특별시
신사1동 공동주차장 ,SE000190,서울특별시 은평구 신사동 23-16,,주차장 ,24시간 이용가능,37.596356277,126.91382795,SE,서울시,서울시 ,02-2640-5199,4,100.0,단독,2,2,0.0,1.0,2025-05-15 15:37:53,2025-05-15 15:22:35,2025-05-15 15:37:29,,11,11380,A0,A004,N,,N,,N,,N,2025,서울특별시
노송길 공동주차장 ,SE000191,서울특별시 은평구 역말로6길 12-12,,주차장 ,24시간 이용가능,37.604362317,126.91484643,SE,서울시,서울시 ,02-2640-5199,4,100.0,동시,2,2,0.0,1.0,2025-05-15 15:14:53,2025-05-15 14:44:39,2025-05-15 15:14:19,,11,11380,B0,B001,N,,N,,N,,N,2025,서울특별시
신도림역 공영주차장 ,SE000192,서울특별시 구로구 새말로 111,구로미래도서관 주차장 ,,24시간 이용가능,37.5073085,126.8917393,SE,서울시,서울시 ,02-2640-5199,4,50.0,단독,2,2,0.0,1.0,2025-05-13 15:35:53,2025-05-13 15:02:13,2025-05-13 15:35:03,,11,11530,A0,A003,Y,,N,,N,,N,2025,서울특별시
으뜸공원 주차장 ,SE000193,서울특별시 관악구 신림로 21,,,24시간 이용가능,37.468332394,126.94538459,SE,서울시,서울시 ,02-2640-5199,4,50.0,단독,2,2,0.0,1.0,2025-05-15 10:27:53,2025-05-15 09:48:12,2025-05-15 10:27:17,,11,11620,A0,A003,N,,N,,N,,N,2025,서울특별시
앵봉산가족캠핑장,SE000194,서울특별시 은평구 통일로 1055,,캠핑장 주차장 ,24시간 이용가능,37.635849829,126.91432255,SE,서울시,서울시 ,02-2640-5199,4,100.0,단독,0,2,1.0,0.0,,,,,11,11380,A0,A004,Y,,N,,N,,N,2025,서울특별시
천왕산가족캠핑장,SE000195,서울특별시 구로구 연동로12길 149,,캠핑장 앞 주차장 ,24시간 이용가능,37.478994756,126.83139085,SE,서울시,서울시 ,02-2640-5199,4,100.0,단독,2,2,0.0,1.0,2025-05-09 10:05:52,2025-05-09 09:47:59,2025-05-09 10:05:46,,11,11530,A0,A003,Y,,N,,N,,N,2025,서울특별시
행운동제1공주차장,SE000196,서울특별시 관악구 행운4길 21,,지상3,24시간 이용가능,37.479783577,126.96048198,SE,서울시,서울시 ,02-2640-5199,4,100.0,단독,0,2,1.0,0.0,,,,,11,11620,B0,B001,Y,,N,,N,,N,2025,서울특별시
마포농수산물시장,SE000197,서울특별시 마포구 월드컵로 235,,,24시간 이용가능,37.565199347,126.89848284,SE,서울시,서울시 ,02-2640-5199,4,"100.0,50.0",단독,5,5,0.0,1.0,2025-05-15 12:42:54,2025-05-15 11:59:41,2025-05-15 12:42:16,,11,11440,A0,A003,Y,,N,,N,,N,2025,서울특별시
해맞이공영주차장 ,SE000198,서울특별시 양천구 지양로 53,,,24시간 이용가능,37.520122687,126.83484714,SE,서울시,서울시 ,02-2640-5199,4,100.0,단독,1,1,0.0,1.0,2025-05-11 14:44:53,2025-05-11 14:38:38,2025-05-11 14:44:16,,11,11470,B0,B001,Y,,N,,N,,N,2025,서울특별시
관악구 노인회관 50센터,SE000199,서울특별시 관악구 관악로5길 95,,,24시간 이용가능,37.477095758,126.95126454,SE,서울시,서울시 ,02-2640-5199,4,50.0,단독,1,1,0.0,1.0,2025-04-30 08:11:34,2025-04-29 20:18:57,2025-04-29 21:15:52,,11,11620,A0,A003,Y,,N,,N,,N,2025,서울특별시
구파발역 공영주차장 ,SE000200,서울특별시 은평구 진관2로 15-40,,,24시간 이용가능,37.638054692,126.91913589,SE,서울시,서울시 ,02-2640-5199,4,100.0,단독,2,2,0.0,1.0,2025-05-15 11:40:53,2025-05-15 11:29:15,2025-05-15 11:40:26,,11,11380,B0,B001,Y,,N,,N,,N,2025,서울특별시
독립문문화공원 지하공영주차장 ,SE000201,서울특별시 서대문구 성산로 700,,,24시간 이용가능,37.571511221,126.95979671,SE,서울시,서울시 ,02-2640-5199,4,100.0,단독,0,6,1.0,0.0,2025-05-07 13:58:10,2024-12-04 13:17:06,2024-12-04 13:24:05,,11,11410,B0,B001,Y,,N,,N,,N,2025,서울특별시
마포유수지 공영주차장 ,SE000202,서울특별시 마포구 마포대로1길 9,,,24시간 이용가능,37.539211125,126.94339968,SE,서울시,서울시 ,02-2640-5199,4,100.0,단독,4,4,0.0,1.0,2025-05-14 01:05:53,2025-05-14 00:57:51,2025-05-14 01:05:51,,11,11440,B0,B001,Y,,N,,N,,N,2025,서울특별시
서울월드컵경기장 ,SE000203,서울특별시 마포구 월드컵로 240,,,24시간 이용가능,37.568288445,126.89727303,SE,서울시,서울시 ,02-2640-5199,4,100.0,단독,0,15,1.0,0.0,,,,,11,11440,A0,A004,N,,N,,N,,N,2025,서울특별시
도선동 공영주차장,SF000027,서울특별시 성동구 무학로8길 8,도선동 공영주차장,,24시간 이용가능,37.565485,127.031407,SF,스타코프,(주)스타코프,02-1833-4903,2,3.0,단독,20,21,0.04761904761904767,1.0,2025-05-15 07:09:09,2025-05-14 21:09:10,2025-05-15 07:04:16,2025-05-14 20:47:00,11,11200,B0,B001,N,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2023,서울특별시
새롬동복합커뮤니티센터,SF000194,세종특별자치시 새롬중앙로 44,새롬동복합커뮤니티센터,,24시간 이용가능,36.485563,127.251608,SF,스타코프,(주)스타코프,02-1833-4903,2,3.0,단독,2,2,0.0,1.0,2025-05-14 17:09:13,2025-05-14 06:59:04,2025-05-14 17:04:49,,36,36110,A0,A002,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,,N,2020,세종특별자치시
마장동 공영주차장,SF000209,서울특별시 성동구 청계천로10나길 38,마장동 공영주차장,,24시간 이용가능,37.570055,127.035168,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,7,7,0.0,1.0,2025-05-12 19:09:07,2025-05-12 15:19:09,2025-05-12 19:02:08,,11,11200,B0,B001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,서울특별시
홍익동 공영주차장,SF000212,서울특별시 성동구 무학로10길 28,홍익동 공영주차장,,24시간 이용가능,37.565642,127.033944,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,8,8,0.0,1.0,2025-04-30 07:59:23,2024-09-13 21:43:59,2024-09-14 03:18:49,,11,11200,B0,B001,N,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2023,서울특별시
하왕십리 공영주차장,SF000214,서울특별시 성동구 무학봉길 48,하왕십리 공영주차장,,24시간 이용가능,37.560241,127.027901,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,4,6,0.33333333333333337,1.0,2025-05-15 15:18:53,2025-05-15 15:18:53,2025-05-15 11:23:59,2025-05-15 15:14:41,11,11200,B0,B001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,서울특별시
금호초교 공영주차장,SF000215,서울특별시 성동구 무수막길 69,금호초교 공영주차장,,24시간 이용가능,37.552197,127.020326,SF,스타코프,(주)스타코프,02-1833-4903,2,3.0,단독,11,11,0.0,1.0,2025-05-12 21:54:00,2025-05-12 14:23:59,2025-05-12 21:49:53,,11,11200,B0,B001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,서울특별시
응봉동 공영주차장,SF000216,서울특별시 성동구 독서당로63길 40,응봉동 공영주차장,,24시간 이용가능,37.55332,127.030733,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,6,6,0.0,1.0,2025-05-15 15:13:54,2025-05-15 12:23:56,2025-05-15 15:07:25,,11,11200,B0,B001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,서울특별시
성수1가1동 공영주차장,SF000219,서울특별시 성동구 성덕정1길 6,성수1가1동 공영주차장,,24시간 이용가능,37.539888,127.046351,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,4,6,0.33333333333333337,1.0,2025-05-15 06:58:54,2025-05-15 06:58:54,2025-05-14 20:37:18,2025-05-15 06:33:06,11,11200,B0,B001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,서울특별시
강변 공영주차장,SF000220,서울특별시 성동구 둘레길 47-5,강변 공영주차장,,24시간 이용가능,37.536943,127.049028,SF,스타코프,(주)스타코프,02-1833-4903,2,3.0,단독,8,8,0.0,1.0,2025-05-02 17:54:08,2025-05-02 05:44:07,2025-05-02 17:49:49,,11,11200,B0,B001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,서울특별시
성수2가1동 공영주차장,SF000221,서울특별시 성동구 성덕정길 115,성수2가1동 공영주차장,,24시간 이용가능,37.537135,127.056148,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,7,7,0.0,1.0,2025-05-13 21:04:06,2025-05-13 15:39:02,2025-05-13 21:00:24,,11,11200,B0,B001,N,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2023,서울특별시
송정동 공영주차장,SF000222,서울특별시 성동구 동일로 199,송정동 공영주차장,,24시간 이용가능,37.549886,127.068046,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,8,8,0.0,1.0,2025-05-15 09:34:11,2025-05-14 20:29:09,2025-05-15 09:30:04,,11,11200,B0,B001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,서울특별시
민방위교육장공영주차장,SF000302,서울특별시 관악구 문성로16다길 135,민방위교육장공영주차장,주차장,24시간 이용가능,37.469356895,126.91126819,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,5,5,0.0,1.0,2025-05-10 06:18:52,2025-05-09 22:38:50,2025-05-10 06:13:30,,11,11620,B0,B001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,서울특별시
영주동 거점주차장,SF000309,경상북도 영주시 중앙로63번길 41-11,영주동 거점주차장,,24시간 이용가능,36.822922868,128.62156389,SF,스타코프,(주)스타코프,02-1833-4903,2,3.0,단독,1,1,0.0,1.0,2025-04-23 21:53:51,2022-01-04 17:26:56,2022-01-06 11:46:35,,47,47210,B0,B001,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,,N,2020,경상북도
당곡 공영주차장,SF000317,서울특별시 관악구 봉천로13길 101,당곡 공영주차장,,24시간 이용가능,37.4923589,126.93267771,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,3.0,단독,1,1,0.0,1.0,2025-04-23 21:54:00,2021-11-17 22:30:37,2021-11-17 22:33:26,,11,11620,B0,B001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,N,,N,2020,서울특별시
강원 영월군 무릉도원면 도원리 710-2 (저압수용가),SF001419,강원특별자치도 영월군 무릉도원면 엄둔길 165,강원 영월군 무릉도원면 도원리 710-2 (저압수용가),,24시간 이용가능,37.311112353,128.23305553,SF,스타코프,(주)스타코프,1833-4903,2,3.0,단독,1,1,0.0,1.0,2025-05-11 09:14:04,2025-05-10 19:44:03,2025-05-11 09:11:48,,51,51750,G0,G004,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,강원특별자치도
율동 파티오1 (저압수용가),SF001446,경기도 성남시 분당구 새마을로165번길 11,율동 파티오1 (저압수용가),,24시간 이용가능,37.384421967,127.14890282,SF,스타코프,스타코프,1833-4903,2,3.0,단독,1,1,0.0,1.0,2025-05-15 04:59:02,2025-05-15 00:29:07,2025-05-15 04:55:17,,41,41130,G0,G004,N,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2021,경기도
강원 원주시 귀래면 법동길 53-39 (저압수용가),SF001616,강원특별자치도 원주시 귀래면 법동길 53-39,강원 원주시 귀래면 법동길 53-39 (저압수용가),,24시간 이용가능,37.16418402,127.89395374,SF,스타코프,스타코프,1833-4903,2,3.0,단독,1,1,0.0,1.0,2025-05-14 22:14:07,2025-05-14 17:48:58,2025-05-14 22:10:19,,51,51130,G0,G004,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,강원특별자치도
강원 강릉시 구정면 금평로 42-13 (저압수용가),SF001672,강원특별자치도 강릉시 구정면 금평로 42-13,강원 강릉시 구정면 금평로 42-13 (저압수용가),,24시간 이용가능,37.712073793,128.88698155,SF,스타코프,(주)스타코프,1833-4903,2,3.0,단독,1,1,0.0,1.0,2025-05-14 07:58:54,2025-05-14 00:44:05,2025-05-14 07:55:09,,51,51150,G0,G004,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,강원특별자치도
광남캐스빌 3차 (저압수용가),SF001679,서울특별시 강동구 성내로6가길 98,광남캐스빌 3차 (저압수용가),,24시간 이용가능,37.526011819,127.12705738,SF,스타코프,스타코프,1833-4903,2,3.0,단독,1,1,0.0,1.0,2025-04-27 10:43:59,2025-04-26 22:28:55,2025-04-27 10:43:59,,11,11740,G0,G004,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,서울특별시
공영주차장 (가로등형) (하송리 90-8),SF001692,강원특별자치도 영월군 영월읍 제방안길 100,공영주차장 (가로등형) (하송리 90-8),,24시간 이용가능,37.177503991,128.46067861,SF,스타코프,(주)스타코프,1833-4903,2,3.0,단독,5,5,0.0,1.0,2025-04-23 21:54:04,,2023-09-19 16:04:57,,51,51750,B0,B001,Y,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2024,강원특별자치도
강원 정선군 임계면 문래양지말길 57 (저압수용가),SF001727,강원특별자치도 정선군 임계면 문래양지말길 57,강원 정선군 임계면 문래양지말길 57 (저압수용가),,24시간 이용가능,37.414318853,128.85255213,SF,스타코프,(주)스타코프,1833-4903,2,3.0,단독,1,1,0.0,1.0,2025-05-15 09:54:09,2025-05-14 19:48:58,2025-05-15 09:49:59,,51,51770,G0,G004,Y,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,강원특별자치도
강원 원주시 솔우물2길 33-1 (저압수용가),SF001855,강원특별자치도 원주시 솔우물2길 33-1,강원 원주시 솔우물2길 33-1 (저압수용가),,24시간 이용가능,37.32579458,127.93116979,SF,스타코프,스타코프,1833-4903,2,3.0,단독,1,1,0.0,1.0,2025-04-30 07:59:57,2025-04-12 22:19:09,2025-04-13 08:42:46,,51,51130,G0,G004,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,강원특별자치도
한양대학교 구리병원 신관,SF001856,경기도 구리시 동구릉로6번길 21,한양대학교 구리병원 신관,,24시간 이용가능,37.601796644,127.132146,SF,스타코프,스타코프,1833-4903,2,3.0,단독,12,12,0.0,1.0,2025-05-08 04:03:51,2025-05-07 23:28:51,2025-05-08 03:37:34,,41,41310,I0,I001,N,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2024,경기도
더원무인호텔,SF002251,경상남도 밀양시 단장면 동화2길 36-10,더원무인호텔,지하1층,24시간 이용가능,35.5130241,128.8848763,SF,스타코프,스타코프스타코프,02-1833-4903,2,3.0,단독,4,4,0.0,1.0,2025-04-30 08:00:40,2025-02-11 23:59:20,2025-02-12 08:22:48,,48,48270,E0,E003,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,경상남도
분당노인종합복지관,SF002302,경기도 성남시 분당구 불정로 50,분당노인종합복지관,지하2층,24시간 이용가능,37.3576027,127.1125084,SF,스타코프,스타코프스타코프,02-1833-4903,2,3.0,단독,4,4,0.0,1.0,2025-05-15 15:09:06,2025-05-15 12:29:10,2025-05-15 14:57:57,,41,41130,I0,I006,N,,N,,N,,N,2022,경기도
가능동 입체공영주차장,SF002314,경기도 의정부시 신촌로39번길 20,가능동 입체공영주차장,지하1층,24시간 이용가능,37.7514857,127.0391704,SF,스타코프,스타코프스타코프,02-1833-4903,2,3.0,단독,8,8,0.0,1.0,2025-04-30 07:41:27,2025-03-31 18:19:21,2025-04-01 02:11:22,,41,41150,B0,B001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,경기도
의정부1동 공영주차장,SF002315,경기도 의정부시 평화로552번길 17,의정부1동 공영주차장,지하 4층,24시간 이용가능,37.7415876,127.0482123,SF,스타코프,스타코프스타코프,02-1833-4903,2,3.0,단독,6,7,0.1428571428571429,1.0,2025-05-15 14:34:18,2025-05-15 14:34:18,2025-05-15 13:19:14,2025-05-15 14:30:53,41,41150,B0,B001,N,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2025,경기도
의정부중앙공영주차장,SF002316,경기도 의정부시 평화로562번길 29,의정부중앙공영주차장,지상,24시간 이용가능,37.7424305,127.0486631,SF,스타코프,스타코프스타코프,02-1833-4903,2,3.0,단독,3,3,0.0,1.0,2025-05-15 11:44:07,2025-05-15 09:04:10,2025-05-15 11:38:11,,41,41150,B0,B001,N,,N,,N,,N,2022,경기도
금빛공원 (금빛휘트니스),SF002383,서울특별시 금천구 금하로 668,금빛공원 (금빛휘트니스),,24시간 이용가능,37.452667937,126.90440617,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,3,3,0.0,1.0,2025-04-30 07:19:35,,2023-09-26 08:45:16,,11,11545,B0,B002,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,서울특별시
로젠택배 칠곡지점,SF002606,경상북도 칠곡군 약목면 동덕로 115,로젠택배 칠곡지점,,24시간 이용가능,36.039803448,128.37794136,SF,스타코프,스타코프,02-1833-4903,2,3.0,단독,7,7,0.0,1.0,2025-05-14 05:33:59,2025-05-13 19:09:07,2025-05-14 05:29:39,,47,47850,G0,G004,Y,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2022,경상북도
방배e-편한세상1차,SF002713,서울특별시 서초구 서초대로34길 34,방배e-편한세상1차,,24시간 이용가능,37.487246659,126.99901481,SF,스타코프,스타코프스타코프,02-1833-4903,2,3.0,단독,17,20,0.15000000000000002,1.0,2025-05-15 15:48:58,2025-05-15 15:48:58,2025-05-15 11:12:44,2025-05-15 15:43:18,11,11650,B0,B004,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,서울특별시
강남랜드마크타워,SF002714,서울특별시 강남구 강남대로 308,강남랜드마크타워,,24시간 이용가능,37.490671163,127.0318198,SF,스타코프,스타코프스타코프,02-1833-4903,2,3.0,단독,2,2,0.0,1.0,2025-05-15 08:24:08,2025-05-14 22:14:12,2025-05-15 08:21:27,,11,11680,B0,B004,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,서울특별시
병무청 사회복무연수센터 (완속충전기),SF002716,충청북도 보은군 장안면 장안로 328-33,병무청 사회복무연수센터 (완속충전기),,24시간 이용가능,36.481025,127.805544,SF,스타코프,스타코프,02-1833-4903,2,11.0,단독,2,2,0.0,1.0,2025-05-15 02:19:12,2025-05-14 21:19:08,2025-05-15 02:20:23,,43,43720,A0,A003,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,충청북도
효곡동 주민센터 (완속충전기),SF002733,경상북도 포항시 남구 효자동길 30,효곡동 주민센터 (완속충전기),,24시간 이용가능,36.010333493,129.32941168,SF,스타코프,스타코프,02-1833-4903,2,11.0,단독,1,1,0.0,1.0,2025-05-15 12:14:04,2025-05-15 06:03:58,2025-05-15 12:06:55,,47,47110,A0,A002,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,경상북도
동해면행정복지센터 (완속충전기),SF002734,경상북도 포항시 남구 동해면 일월로 66,동해면행정복지센터 (완속충전기),,24시간 이용가능,35.988486607,129.44017837,SF,스타코프,스타코프,02-1833-4903,2,11.0,단독,1,1,0.0,1.0,2025-05-10 10:04:05,2025-05-09 19:13:59,2025-05-10 10:07:15,,47,47110,A0,A002,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,경상북도
삼성테마트상가,SF002891,서울특별시 용산구 원효로 51,서울특별시 용산구 원효로 51번지,,24시간 이용가능,37.533863362,126.95007031,SF,스타코프,(주)스타코프,02-1833-4903,2,3.0,단독,4,4,0.0,1.0,2025-05-07 16:44:02,2025-05-07 13:43:56,2025-05-07 16:39:44,,11,11170,E0,E001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,,N,2023,서울특별시
